year,scale,entity,metric,index,factor,variance_share,ci_low,ci_high,ci_type,mean,sd,n_draws,design
2026,block_group,361090005001,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00311,-0.00195,0.01136,bootstrap_95_bias_shifted,104.21823,19.10695,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,placement,0.71016,0.62192,0.79506,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,total_effect,placement,0.88212,0.8149,0.93698,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,behaviour,0.11788,0.06302,0.1851,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,total_effect,behaviour,0.28984,0.20494,0.37808,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,interaction,0.17196,0.13483,0.22801,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,placement:weighting,0.2841,0.16534,0.42119,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,placement:sampling,0.30359,0.16679,0.43741,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,placement:weighting_x_sampling,0.12247,0.05574,0.1993,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,behaviour:parameters,0.11212,0.06051,0.17457,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,behaviour:stochastic,0.00277,-0.00668,0.0182,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005002,annual_mwh_home,first_order,behaviour:parameters_x_stochastic,0.00299,-0.00082,0.0085,bootstrap_95_bias_shifted,69.21814,19.67453,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,total_effect,stock,0.0,0.0,0.0,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,placement,0.49466,0.35467,0.61743,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,total_effect,placement,0.7305,0.62136,0.84022,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,behaviour,0.2695,0.15978,0.37864,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,total_effect,behaviour,0.50534,0.38257,0.64533,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,interaction,0.23584,0.18358,0.29959,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,placement:weighting,0.06084,-0.00511,0.13794,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,placement:sampling,0.36327,0.18029,0.48898,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,placement:weighting_x_sampling,0.07056,0.02784,0.12045,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
2026,block_group,361090005003,annual_mwh_home,first_order,behaviour:parameters,0.25841,0.15579,0.35777,bootstrap_95_bias_shifted,134.47616,22.16023,8192,M2×UP16×TH16×UB16
