parcel,E_ev,peak_kw_p50,peak_kw_p90,prob_any_ev_charging
50220000300000010270110000,0.143,0.0,0.28,0.1
50220000300000010270120000,0.068,0.0,0.0,0.033
50220000300000010280000000,0.029,0.0,0.0,0.0
50220000300000010290000000,0.085,0.0,0.0,0.067
50220000300000010300000000,0.136,0.0,0.14,0.1
50220000300000010310030000,0.143,0.0,0.14,0.1
50220000300000010320000000,0.143,0.0,0.0,0.067
50220000300000010340000000,0.085,0.0,0.0,0.067
50220000300000010360000000,0.143,0.0,7.826,0.2
50220000300000010370000000,0.085,0.0,0.0,0.033
50220000300000010380010000,0.179,0.0,2.88,0.233
50220000300000010390000000,0.263,0.0,7.2,0.3
50220000300000010400010000,0.041,0.0,0.0,0.067
50220000300000010400210000,0.042,0.0,0.0,0.067
50220000300000010430000000,0.05,0.0,0.0,0.067
50220000300000010440000000,0.091,0.0,0.0,0.0
50220000300000010450000000,0.111,0.0,7.2,0.167
50220000300000010470000000,0.041,0.0,0.0,0.067
50220000400000010010010000,0.049,0.0,0.0,0.067
50220000400000010020210000,0.203,0.0,3.6,0.3
50220000400000010020220000,0.073,0.0,0.28,0.1
50220000400000010020230000,0.068,0.0,2.8,0.133
50220000400000010030010000,0.042,0.0,0.0,0.067
50220000400000010030020000,0.0,0.0,0.0,0.0
50220000400000010040010000,0.068,0.0,0.0,0.067
50220000400000010060050000,0.049,0.0,0.0,0.033
50220000400000010060070000,0.041,0.0,0.0,0.0
50220000400000010060080000,0.085,0.0,0.36,0.1
50220000400000010060210000,0.117,0.0,0.0,0.067
50220000400000010060220000,0.05,0.0,0.0,0.0
50220000400000010060320000,0.059,0.0,0.0,0.033
50220000400000010060330000,0.029,0.0,0.0,0.0
50220000400000010070000000,0.049,0.0,0.0,0.0
50220000400000010080000000,0.143,0.0,0.0,0.067
50220000400000010090000000,0.041,0.0,0.0,0.0
50220000400000010100110000,0.044,0.0,0.0,0.0
50220000400000010100120000,0.217,0.0,0.28,0.1
50220000400000010110030000,0.143,0.0,1.54,0.133
50220000400000010110040000,0.068,0.0,0.0,0.033
50220000400000010110110000,0.085,0.0,3.908,0.167
50220000400000010110120000,0.05,0.0,0.0,0.033
50220000400000010110210000,0.041,0.0,0.0,0.067
50220000400000010110220000,0.143,0.0,3.24,0.133
50220000400000010120010000,0.203,0.0,0.0,0.067
50220000400000010120020000,0.066,0.0,0.0,0.033
50220000400000010120030000,0.247,0.0,0.169,0.1
50220000400000010130000000,0.098,0.0,0.0,0.067
50220000400000010140000000,0.066,0.0,0.0,0.067
50220000400000010160000000,0.085,0.0,0.0,0.033
50220000400000010170000000,0.07,0.0,0.0,0.0
50220000400000010180000000,0.066,0.0,0.0,0.0
50220000400000010190000000,0.066,0.0,0.0,0.033
50220000400000010200010000,0.217,0.0,0.0,0.067
50220000400000010200040000,0.085,0.0,3.66,0.167
50220000400000010200310000,0.068,0.0,0.0,0.033
50220000400000010200320000,0.091,0.0,0.28,0.1
50220000400000010210000000,0.041,0.0,0.0,0.033
50220000400000010220000000,0.143,0.0,0.28,0.1
50220000400000010230000000,0.143,0.0,3.96,0.267
50220000400000010240000000,0.091,0.0,0.0,0.033
50220000400000010250000000,0.098,0.0,0.0,0.0
50220000400000010260000000,0.091,0.0,0.0,0.033
50220000400000010270000000,0.091,0.0,0.0,0.0
50220000400000010280110000,0.032,0.0,0.0,0.0
50220000400000010290010000,0.085,0.0,0.0,0.0
50220000400000010290030000,0.068,0.0,3.068,0.133
50220000400000010290050000,0.068,0.0,0.28,0.1
50220000400000010290060000,0.085,0.0,0.0,0.067
50220000400000010290220000,0.098,0.0,0.0,0.067
50220000400000010300020000,0.114,0.0,0.0,0.067
50220000400000010310020000,0.203,0.0,2.8,0.133
50220000400000010310040000,0.091,0.0,0.0,0.067
50220000400000010320050000,0.041,0.0,0.0,0.067
50220000400000010320110000,0.029,0.0,0.0,0.033
50220000400000010320210000,0.079,0.0,0.0,0.033
50220000400000010320240000,0.068,0.0,0.0,0.033
50220000400000010320250000,0.045,0.0,0.0,0.0
50220000400000010320710000,0.158,0.0,1.54,0.133
50220000400000010320720000,0.143,0.0,0.0,0.033
50220000400000010321210000,0.091,0.0,7.2,0.167
50220000400000010321230000,0.041,0.0,0.0,0.067
50220000400000010330010000,0.117,0.0,0.0,0.067
50220000400000010340010000,0.066,0.0,1.98,0.133
50220000400000010340020000,0.143,0.0,0.0,0.067
50220000400000010350000000,0.032,0.0,0.0,0.0
50220000400000010370010000,0.041,0.0,0.0,0.033
50220000400000010370020000,0.068,0.0,0.0,0.0
50220000400000010380010000,0.079,0.0,0.28,0.1
50220000400000010380030000,0.042,0.0,0.0,0.0
50220000400000010380050000,0.064,0.0,3.24,0.2
50220000400000010380210000,0.068,0.0,1.54,0.133
50220000400000010380410000,0.049,0.0,0.0,0.067
50220000400000010380430000,0.064,0.0,0.14,0.1
50220000400000010380440000,0.143,0.0,0.0,0.067
50220000400000010380450000,0.037,0.0,0.0,0.0
50220000400000010384610000,0.041,0.0,0.0,0.067
50220000400000010384620000,0.041,0.0,0.0,0.0
50220000400000010384630000,0.263,0.0,3.24,0.2
50220000400000010390020000,0.136,0.0,0.28,0.1
50220000400000010400030000,0.085,0.0,0.72,0.1
50220000400000010400040000,0.068,0.0,0.28,0.1
50220000400000010400100000,0.143,0.0,2.8,0.133
50220000400000010400110000,0.032,0.0,0.0,0.067
50220000400000010400230000,0.203,0.0,7.2,0.3
50220000400000010400240000,0.085,0.0,0.0,0.067
50220000400000010400260000,0.064,0.0,0.0,0.067
50220000400000010400520000,0.064,0.0,0.0,0.033
50220000400000010400810000,0.079,0.0,0.0,0.033
50220000400000010400820000,0.085,0.0,0.0,0.067
50220000400000010400910000,0.285,0.0,2.8,0.133
50220000400000010400920000,0.037,0.0,0.0,0.0
50220000400000010400930000,0.029,0.0,0.0,0.0
50220000400000010402520000,0.143,0.0,0.28,0.1
50220000400000010410010000,0.143,0.0,0.164,0.1
50220000400000010420020000,0.197,0.0,3.96,0.167
50220000400000010430020000,0.068,0.0,0.0,0.067
50220000400000010430030000,0.203,0.0,3.176,0.2
50220000400000010450000000,0.029,0.0,0.0,0.033
50220000400000010460010000,0.068,0.0,0.0,0.067
50220000400000010470000000,0.277,0.0,3.96,0.167
50220000400000010480000000,0.032,0.0,0.0,0.033
50220000400000010490000000,0.05,0.0,0.0,0.067
50220000400000010500000000,0.068,0.0,0.0,0.033
50220000400000010510010000,0.068,0.0,0.0,0.0
50220000400000010510020000,0.068,0.0,0.0,0.067
50220000400000010520010000,0.041,0.0,0.0,0.067
50220000400000010540010000,0.085,0.0,0.0,0.067
50220000400000010540030000,0.068,0.0,0.0,0.067
50220000400000010540040000,0.041,0.0,0.0,0.067
50220000400000010550000000,0.143,0.0,0.0,0.0
50220000500000010010060000,0.041,0.0,0.0,0.0
50220000500000010010090000,0.029,0.0,0.0,0.0
50220000500000010010100000,0.203,0.0,0.14,0.1
50220000500000010010710000,0.143,0.0,3.96,0.2
50220000500000010010720000,0.143,0.0,0.0,0.0
50220000500000010010740000,0.041,0.0,0.0,0.033
50220000500000010010760000,0.049,0.0,0.0,0.0
50220000500000010010770000,0.049,0.0,0.0,0.067
50220000500000010010780000,0.029,0.0,0.0,0.0
50220000500000010012130000,0.032,0.0,0.0,0.033
50220000500000010012210000,0.049,0.0,0.14,0.1
50220000500000010017510000,0.068,0.0,0.0,0.067
50220000500000010017520000,0.085,0.0,0.0,0.033
50220000500000010017530000,0.085,0.0,0.28,0.1
50220000500000010020000000,0.143,0.0,7.2,0.133
50220000500000010040010000,0.141,0.0,0.36,0.1
50220000500000010040030000,0.068,0.0,2.88,0.167
50220000500000010042110000,0.117,0.0,0.0,0.067
50220000500000010042120000,0.091,0.0,0.0,0.0
50220000500000010070010000,0.328,0.0,3.96,0.233
50220000500000010070210000,0.085,0.0,0.14,0.1
50220000500000010080040000,0.078,0.0,0.0,0.033
50220000500000010090010000,0.118,0.0,3.24,0.133
50220000500000010090030000,0.058,0.0,0.0,0.0
50220000500000010090410000,0.181,0.0,3.24,0.167
50220000500000010094210000,0.078,0.0,0.0,0.033
50220000500000010100000000,0.099,0.0,0.72,0.1
50220000500000010110010000,0.141,0.0,0.28,0.1
50220000500000010110020000,0.181,0.0,7.2,0.3
50220000500000010110030000,0.052,0.0,0.0,0.067
50220000500000010140000000,0.091,0.0,0.38,0.1
50220000600000010030020000,0.197,0.0,3.24,0.233
50220000600000010030310000,0.099,0.0,0.0,0.033
50220000600000010030320000,0.063,0.0,0.0,0.067
50220000600000010040120000,0.118,0.0,0.28,0.1
50220000600000010040210000,0.118,0.0,7.2,0.133
50220000600000010040220000,0.198,0.0,0.72,0.1
50220000600000010050000000,0.322,0.0,3.96,0.2
50220000600000010060000000,0.063,0.0,0.0,0.067
50220000600000010070000000,0.099,0.0,0.0,0.033
50220000600000010080010000,0.197,0.0,1.4,0.133
50220000600000010080020000,0.13,0.0,0.0,0.067
50220000600000010090010000,0.058,0.0,0.0,0.033
50220000600000010110010000,0.063,0.0,0.14,0.1
50220000600000010110040000,0.099,0.0,1.54,0.133
50220000600000010110310000,0.099,0.0,3.24,0.167
50220000600000010113210000,0.118,0.0,0.0,0.0
50220000600000010113230000,0.105,0.0,4.161,0.2
50220000600000010120020000,0.079,0.0,0.0,0.033
50220000600000010120030000,0.032,0.0,0.0,0.0
50220000600000010120120000,0.085,0.0,1.54,0.133
50220000600000010140010000,0.068,0.0,0.0,0.067
50220000600000010150000000,0.203,0.0,7.92,0.133
50220000600000010160110000,0.117,0.0,0.0,0.067
50220000600000010160120000,0.085,0.0,0.0,0.033
50220000600000010170110000,0.143,0.0,0.0,0.067
50220000600000010170120000,0.143,0.0,0.0,0.067
50220000600000010180030000,0.143,0.0,3.96,0.167
50220000600000010180040000,0.091,0.0,0.0,0.033
50220000600000010180060000,0.049,0.0,0.28,0.1
50220000600000010180070000,0.085,0.0,0.0,0.067
50220000600000010180080000,0.068,0.0,1.54,0.133
50220000600000010180090000,0.068,0.0,0.0,0.067
50220000600000010180100000,0.049,0.0,2.8,0.133
50220000600000010180230000,0.032,0.0,0.0,0.033
50220000600000010180270000,0.07,0.0,0.0,0.067
50220000600000010180280000,0.117,0.0,0.28,0.1
50220000600000010181120000,0.117,0.0,0.0,0.033
50220000600000010181130000,0.068,0.0,0.0,0.033
50220000600000010181160000,0.143,0.0,0.28,0.1
50220000600000010182410000,0.085,0.0,0.0,0.0
50220000600000010182420000,0.049,0.0,0.0,0.067
50220000600000010210010000,0.143,0.0,0.14,0.1
50220000600000010212110000,0.217,0.0,7.2,0.167
50220000600000010212120000,0.037,0.0,0.0,0.0
50220000600000010212140000,0.091,0.0,1.4,0.133
50220000600000010212170000,0.143,0.0,0.14,0.1
50220000600000010212220000,0.085,0.0,0.0,0.0
50220000600000010220030000,0.117,0.0,2.946,0.133
50220000600000010220110000,0.037,0.0,0.0,0.033
50220000600000010220120000,0.032,0.0,0.0,0.033
50220000600000010220210000,0.085,0.0,0.0,0.0
50220000600000010220230000,0.064,0.0,2.8,0.133
50220000600000010220240000,0.051,0.0,0.0,0.0
50220000600000010220420000,0.085,0.0,0.0,0.0
50220000600000010230000000,0.091,0.0,0.0,0.067
50220000600000010240010000,0.085,0.0,0.0,0.033
50220000600000010240020000,0.181,0.0,7.2,0.133
50220000600000010250020000,0.099,0.0,0.28,0.1
50220000600000010250030000,0.099,0.0,0.0,0.067
50220000600000010260010000,0.181,0.0,5.76,0.233
50220000600000010260210000,0.322,0.0,7.592,0.233
50220000600000010260220000,0.053,0.0,0.0,0.033
50220000600000010262320000,0.049,0.0,0.0,0.033
50220000600000010262330000,0.271,0.0,1.54,0.133
50220000600000010262340000,0.108,0.0,0.0,0.067
50220000600000010270020000,0.078,0.0,1.76,0.133
50220000600000010280020000,0.118,0.0,0.28,0.1
50220000600000010280110000,0.13,0.0,2.8,0.167
50220000600000010290000000,0.181,0.0,5.796,0.233
50220000600000010300030000,0.063,0.0,0.0,0.067
50220000600000010300060000,0.078,0.0,0.0,0.067
50220000600000010300080000,0.181,0.0,2.8,0.2
50220000600000010310010000,0.068,0.0,0.0,0.0
50220000600000010310020000,0.068,0.0,0.0,0.033
50220000700000010010020000,0.056,0.0,0.28,0.1
50220000700000010010030000,0.163,0.0,0.28,0.1
50220000700000010020000000,0.047,0.0,0.0,0.0
50220000700000010030020000,0.075,0.0,2.271,0.133
50220000700000010040000000,0.073,0.0,0.0,0.033
50220000700000010050000000,0.056,0.0,0.0,0.033
50220000700000010060000000,0.093,0.0,0.28,0.1
50220000700000010070000000,0.056,0.0,0.0,0.033
50220000700000010080000000,0.075,0.0,0.0,0.033
50220000700000010090000000,0.056,0.0,0.0,0.033
50220000700000010100000000,0.092,0.0,0.0,0.033
50220000700000010110000000,0.15,0.0,3.24,0.133
50220000700000010130000000,0.15,0.0,2.88,0.2
50220000700000010140020000,0.15,0.0,2.8,0.133
50220000700000010160000000,0.037,0.0,0.0,0.033
50220000700000010180000000,0.126,0.0,0.0,0.067
50220000700000010190220000,0.068,0.0,0.0,0.067
50220000700000010190310000,0.037,0.0,0.0,0.0
50220000700000010190320000,0.098,0.0,0.28,0.1
50220000700000010210000000,0.085,0.0,0.28,0.1
50220000700000010220010000,0.203,0.0,2.8,0.2
50220000700000010220020000,0.143,0.0,3.24,0.167
50220000700000010230000000,0.068,0.0,0.0,0.0
50220000700000010240000000,0.037,0.0,0.0,0.0
50220000700000010250020000,0.041,0.0,0.0,0.0
50220000700000010260000000,0.041,0.0,0.0,0.033
50220000700000010270010000,0.143,0.0,0.313,0.1
50220000700000010280000000,0.068,0.0,0.0,0.033
50220000700000010300210000,0.068,0.0,0.0,0.067
50220000700000010310000000,0.203,0.0,7.2,0.133
50220000700000010320020000,0.068,0.0,0.0,0.033
50220000700000010320110000,0.068,0.0,0.28,0.1
50220000700000010320140000,0.041,0.0,0.0,0.033
50220000700000010321310000,0.068,0.0,0.0,0.0
50220000700000010321320000,0.041,0.0,0.0,0.033
50220000700000010330000000,0.041,0.0,0.0,0.033
50220000700000010340220000,0.203,0.0,0.0,0.067
50220000700000010370000000,0.085,0.0,0.0,0.0
50220000700000010380000000,0.085,0.0,0.0,0.033
50220000700000010400010000,0.037,0.0,0.0,0.033
50220000700000010400020000,0.143,0.0,0.28,0.1
50220000700000010400310000,0.203,0.0,3.24,0.133
50220000700000010400330000,0.032,0.0,0.0,0.033
50220000700000010410000000,0.032,0.0,0.0,0.033
50220000700000010420000000,0.079,0.0,0.0,0.0
50220000700000010430030000,0.037,0.0,0.0,0.033
50220000700000010430050000,0.032,0.0,0.0,0.033
50220000700000010430070000,0.032,0.0,0.0,0.067
50220000700000010430230000,0.079,0.0,0.0,0.067
50220000700000010430420000,0.041,0.0,2.88,0.133
50220000700000010440000000,0.085,0.0,3.812,0.167
50220000700000010460000000,0.091,0.0,3.24,0.167
50220000700000010470000000,0.085,0.0,0.0,0.033
50220000700000010480020000,0.143,0.0,2.8,0.133
50220000700000010480110000,0.068,0.0,0.72,0.1
50220000700000010490000000,0.143,0.0,7.2,0.233
50220000700000010500000000,0.085,0.0,2.88,0.133
50220000700000010510000000,0.143,0.0,0.0,0.067
50220000700000010520000000,0.068,0.0,0.0,0.0
50220000700000010530000000,0.085,0.0,3.24,0.167
50220000700000010550000000,0.068,0.0,0.0,0.033
50220000700000010560000000,0.032,0.0,0.0,0.0
50220000700000010570000000,0.15,0.0,0.0,0.033
50220000700000010580000000,0.092,0.0,0.0,0.067
50220000700000010600000000,0.126,0.0,2.481,0.133
50220000700000010610000000,0.085,0.0,0.0,0.033
50220000700000010630000000,0.242,0.0,2.88,0.2
50220000700000010640000000,0.047,0.0,0.0,0.0
50220000700000010650010000,0.148,0.0,1.54,0.133
50220000700000010650020000,0.235,0.0,7.2,0.2
50220000700000010660000000,0.08,0.0,0.0,0.033
50220000700000010670010000,0.092,0.0,4.096,0.133
50220000700000010700020000,0.047,0.0,0.0,0.033
50220000700000010710000000,0.034,0.0,0.0,0.033
50220000700000010750000000,0.042,0.0,0.0,0.067
50220000700000010760000000,0.07,0.0,0.0,0.067
50220000700000010840000000,0.098,0.0,0.0,0.0
50220000700000010860000000,0.044,0.0,0.0,0.0
50220000700000010870000000,0.068,0.0,0.0,0.067
50220000700000010900010000,0.085,0.0,0.14,0.1
50220000700000010910000000,0.143,0.0,0.28,0.1
50220000700000010920010000,0.074,0.0,0.28,0.1
50220000700000010920220000,0.068,0.0,0.0,0.067
50220000700000010920230000,0.05,0.0,0.0,0.067
50220000700000010920410000,0.068,0.0,0.14,0.1
50220000700000010920420000,0.143,0.0,3.24,0.167
50220000700000010920430000,0.091,0.0,0.0,0.067
50220000700000010920510000,0.085,0.0,0.0,0.033
50220000700000010930000000,0.203,0.0,1.493,0.133
50220000700000010940010000,0.041,0.0,0.0,0.033
50220000700000010940220000,0.098,0.0,0.0,0.033
50220000700000010950000000,0.032,0.0,0.0,0.067
50220000700000010960000000,0.085,0.0,0.0,0.067
50220000700000010970020000,0.079,0.0,0.0,0.033
50220000700000010970110000,0.085,0.0,2.88,0.133
50220000700000010970120000,0.041,0.0,0.0,0.033
50220000700000010980000000,0.117,0.0,2.88,0.133
50220000700100010020000000,0.075,0.0,0.0,0.067
50220000700100010030000000,0.15,0.0,2.88,0.133
50220000700100010040000000,0.213,0.0,3.96,0.267
50220000700100010050000000,0.092,0.0,2.8,0.133
50220000700100010060000000,0.075,0.0,2.8,0.133
50220000700100010070000000,0.15,0.0,3.6,0.2
50220000700100010080000000,0.235,0.0,0.72,0.1
50220000700100010090000000,0.206,0.0,7.2,0.233
50220000700100010100000000,0.056,0.0,0.0,0.0
50220000700100010110000000,0.085,0.0,1.4,0.133
50220000700100010120000000,0.037,0.0,0.0,0.033
50220000700100010130000000,0.075,0.0,0.0,0.033
50220000700100010140000000,0.3,0.0,2.8,0.167
50220000700100010220000000,0.075,0.0,0.0,0.067
50220000700100010240000000,0.141,0.0,0.72,0.1
50220000700100010250000000,0.092,0.0,3.24,0.133
50220000700100010300000000,0.363,0.0,7.2,0.267
50220000700100010310000000,0.075,0.0,0.0,0.067
50220000800000010010020000,0.067,0.0,0.0,0.033
50220000800000010010040000,0.124,0.0,3.02,0.2
50220000800000010010070000,0.124,0.0,0.0,0.067
50220000800000010010110000,0.032,0.0,0.0,0.033
50220000800000010010130000,0.02,0.0,0.0,0.033
50220000800000010010310000,0.029,0.0,0.0,0.033
50220000800000010010340000,0.02,0.0,0.0,0.0
50220000800000010030000000,0.15,0.0,0.28,0.1
50220000800000010040020000,0.273,0.0,7.2,0.3
50220000800000010050010000,0.092,0.0,0.0,0.033
50220000800000010050030000,0.225,0.0,2.8,0.133
50220000800000010050230000,0.085,0.0,0.0,0.067
50220000800000010060220000,0.056,0.0,0.0,0.0
50220000800000010070000000,0.055,0.0,3.96,0.167
50220000800000010090000000,0.047,0.0,0.0,0.0
50220000800000010100000000,0.075,0.0,0.856,0.1
50220000800000010120020000,0.056,0.0,0.28,0.1
50220000800000010120110000,0.092,0.0,0.0,0.067
50220000800000010120130000,0.092,0.0,0.0,0.033
50220000800000010120140000,0.259,0.0,6.444,0.333
50220000800000010120160000,0.055,0.0,0.0,0.067
50220000800000010120180000,0.15,0.0,2.8,0.133
50220000800000010130110000,0.055,0.0,0.0,0.067
50220000800000010130120000,0.15,0.0,1.54,0.133
50220000800000010150020000,0.075,0.0,0.0,0.0
50220000800000010150030000,0.056,0.0,0.0,0.033
50220000800000010150040000,0.055,0.0,0.0,0.067
50220000800000010150050000,0.092,0.0,0.0,0.0
50220000800000010160000000,0.124,0.0,7.2,0.2
50220000800000010170010000,0.032,0.0,0.0,0.067
50220000800000010170020000,0.061,0.0,0.0,0.033
50220000800000010170070000,0.05,0.0,0.0,0.033
50220000800000010190010000,0.054,0.0,0.264,0.1
50220000800000010190020000,0.237,0.0,7.2,0.233
50220000800000010210010000,0.202,0.0,3.141,0.233
50220000800000010210050000,0.045,0.0,0.0,0.033
50220000800000010210060000,0.017,0.0,0.0,0.0
50220000800000010210070000,0.032,0.0,0.0,0.0
50220000800000010210080000,0.054,0.0,0.0,0.033
50220000800000010210220000,0.054,0.0,0.36,0.1
50220000800000010210410000,0.237,0.0,7.2,0.2
50220000800000010220010000,0.024,0.0,0.0,0.067
50220000800000010230010000,0.099,0.0,0.28,0.1
50220000800000010230030000,0.019,0.0,0.0,0.0
50220000800000010232110000,0.019,0.0,0.0,0.0
50220000800000010232220000,0.074,0.0,0.0,0.033
50220000800000010232230000,0.029,0.0,0.0,0.0
50220000800000010232250000,0.033,0.0,0.0,0.0
50220000800000010232320000,0.111,0.0,0.0,0.067
50220000800000010232520000,0.045,0.0,0.0,0.033
50220000800000010240010000,0.054,0.0,0.0,0.033
50220000800000010240020000,0.054,0.0,0.0,0.033
50220000800000010240030000,0.019,0.0,0.0,0.067
50220000800000010240040000,0.011,0.0,0.0,0.0
50220000800000010250000000,0.074,0.0,0.0,0.033
50220000800000010260000000,0.225,0.0,3.24,0.133
50220000800000010270000000,0.037,0.0,0.0,0.0
50220000800000010280000000,0.074,0.0,0.0,0.033
50220000800000010290000000,0.052,0.0,0.0,0.067
50220000800000010300010000,0.045,0.0,0.0,0.0
50220000800000010310010000,0.092,0.0,0.0,0.033
50220000800000010310210000,0.092,0.0,0.0,0.067
50220000800000010310240000,0.139,0.0,0.14,0.1
50220000800000010320110000,0.033,0.0,0.0,0.0
50220000800000010320130000,0.063,0.0,0.28,0.1
50220000800000010330020000,0.092,0.0,0.0,0.033
50220000800000010330110000,0.1,0.0,2.8,0.133
50220000800000010330140000,0.128,0.0,2.093,0.133
50220000800000010340010000,0.273,0.0,1.54,0.133
50220000800000010340020000,0.056,0.0,0.0,0.067
50220000800000010340040000,0.075,0.0,0.0,0.033
50220000800000010340060000,0.15,0.0,0.14,0.1
50220000800000010340310000,0.213,0.0,2.88,0.2
50220000800000010340320000,0.126,0.0,2.8,0.133
50220000800000010340330000,0.075,0.0,0.0,0.0
50220000800000010340510000,0.15,0.0,2.961,0.167
50220000800000010350020000,0.019,0.0,0.0,0.0
50220000900000010030010000,0.056,0.0,0.0,0.067
50220000900000010030020000,0.019,0.0,0.0,0.033
50220000900000010040010000,0.018,0.0,0.0,0.0
50220000900000010040020000,0.032,0.0,0.0,0.033
50220000900000010050000000,0.032,0.0,0.0,0.033
50220000900000010060020000,0.032,0.0,0.0,0.0
