src_year,month,day,hour_ending,t_drybulb_c,rh_pct,ghi_wh_m2,wind_ms,hour_of_year,hour
2016,7,3,8,16.0,72,335,5.1,4399,7
2016,7,3,9,17.2,63,507,6.2,4400,8
2016,7,3,10,19.4,52,666,6.2,4401,9
2016,7,3,11,21.1,46,782,6.7,4402,10
2016,7,3,12,21.7,41,871,8.8,4403,11
2016,7,3,13,23.9,37,875,7.2,4404,12
2016,7,3,14,23.9,34,725,7.7,4405,13
2016,7,3,15,24.4,35,544,6.7,4406,14
2016,7,3,16,22.8,39,472,6.2,4407,15
2016,7,3,17,22.0,42,409,4.9,4408,16
2016,7,3,18,21.1,46,290,3.6,4409,17
2016,7,3,19,20.0,53,178,1.5,4410,18
2016,7,3,20,18.3,44,75,2.1,4411,19
2016,7,3,21,19.8,44,9,0.0,4412,20
2016,7,3,22,17.5,56,0,0.0,4413,21
2016,7,3,23,15.0,69,0,1.5,4414,22
2016,7,3,24,12.2,64,0,0.0,4415,23
2016,7,4,1,15.1,86,0,0.0,4416,0
2016,7,4,2,14.5,69,0,2.1,4417,1
2016,7,4,3,13.8,70,0,2.6,4418,2
2016,7,4,4,12.8,73,0,2.0,4419,3
2016,7,4,5,12.0,75,0,1.5,4420,4
2016,7,4,6,14.2,62,50,0.0,4421,5
2016,7,4,7,17.2,70,181,0.0,4422,6
2016,7,4,8,19.4,54,360,1.5,4423,7
2016,7,4,9,21.1,49,544,2.1,4424,8
2016,7,4,10,23.3,41,709,5.1,4425,9
2016,7,4,11,24.4,40,839,4.6,4426,10
2016,7,4,12,25.0,37,786,6.2,4427,11
2016,7,4,13,25.0,37,644,5.1,4428,12
2016,7,4,14,25.6,35,583,5.7,4429,13
2016,7,4,15,25.0,36,499,3.6,4430,14
2016,7,4,16,25.0,37,412,3.1,4431,15
2016,7,4,17,24.4,31,348,4.1,4432,16
2016,7,4,18,23.9,40,270,5.1,4433,17
2016,7,4,19,22.8,44,157,2.6,4434,18
2016,7,4,20,19.4,57,52,1.5,4435,19
2016,7,4,21,21.5,44,8,2.1,4436,20
2016,7,4,22,18.7,60,0,1.5,4437,21
2016,7,4,23,17.2,68,0,1.5,4438,22
2016,7,4,24,15.9,71,0,1.5,4439,23
2016,7,5,1,14.8,89,0,2.6,4440,0
2016,7,5,2,11.7,70,0,3.1,4441,1
2016,7,5,3,15.0,66,0,3.1,4442,2
2016,7,5,4,11.1,65,0,3.1,4443,3
2016,7,5,5,11.6,67,0,2.6,4444,4
2016,7,5,6,12.0,82,50,2.1,4445,5
2016,7,5,7,16.7,70,182,1.5,4446,6
2016,7,5,8,20.6,59,362,1.5,4447,7
2016,7,5,9,23.9,61,546,1.5,4448,8
2016,7,5,10,25.0,50,711,1.5,4449,9
2016,7,5,11,26.7,35,843,5.1,4450,10
2016,7,5,12,27.5,33,931,4.6,4451,11
2016,7,5,13,28.3,32,969,4.1,4452,12
2016,7,5,14,28.9,29,936,6.7,4453,13
2016,7,5,15,28.9,30,833,3.6,4454,14
2016,7,5,16,28.9,33,677,4.6,4455,15
2016,7,5,17,28.3,38,500,4.6,4456,16
2016,7,5,18,26.1,52,299,4.6,4457,17
2016,7,5,19,24.4,58,134,5.1,4458,18
2016,7,5,20,23.3,50,51,5.1,4459,19
2016,7,5,21,22.2,52,8,4.6,4460,20
2016,7,5,22,22.0,73,0,4.1,4461,21
2016,7,5,23,21.1,81,0,3.1,4462,22
2016,7,5,24,20.6,84,0,3.6,4463,23
2016,7,6,1,20.6,84,0,1.5,4464,0
2016,7,6,2,20.0,83,0,1.5,4465,1
2016,7,6,3,19.4,87,0,0.0,4466,2
2016,7,6,4,18.3,90,0,0.0,4467,3
2016,7,6,5,16.1,97,0,0.0,4468,4
2016,7,6,6,18.0,94,34,1.5,4469,5
2016,7,6,7,21.1,81,146,1.5,4470,6
2016,7,6,8,22.2,76,316,1.8,4471,7
2016,7,6,9,23.3,71,492,2.1,4472,8
2016,7,6,10,25.6,62,653,4.6,4473,9
2016,7,6,11,26.1,56,762,5.1,4474,10
2016,7,6,12,27.8,51,727,3.6,4475,11
2016,7,6,13,27.2,51,583,4.1,4476,12
2016,7,6,14,30.0,45,495,5.7,4477,13
2016,7,6,15,28.9,49,504,4.1,4478,14
2016,7,6,16,28.9,49,446,5.1,4479,15
2016,7,6,17,27.8,51,320,5.1,4480,16
2016,7,6,18,27.8,49,237,4.6,4481,17
2016,7,6,19,26.7,56,154,2.6,4482,18
2016,7,6,20,21.7,52,61,0.0,4483,19
2016,7,6,21,25.5,58,8,0.0,4484,20
2016,7,6,22,17.8,65,0,0.0,4485,21
2016,7,6,23,17.8,70,0,0.0,4486,22
2016,7,6,24,17.2,64,0,0.0,4487,23
2016,7,7,1,16.7,70,0,0.0,4488,0
2016,7,7,2,16.1,72,0,0.0,4489,1
2016,7,7,3,16.1,73,0,0.0,4490,2
2016,7,7,4,15.0,96,0,1.5,4491,3
2016,7,7,5,14.4,97,0,1.5,4492,4
2016,7,7,6,16.0,71,43,2.6,4493,5
2016,7,7,7,21.7,79,162,0.0,4494,6
2016,7,7,8,24.4,67,332,2.1,4495,7
2016,7,7,9,26.1,58,501,1.5,4496,8
2016,7,7,10,27.8,53,632,3.1,4497,9
2016,7,7,11,28.9,49,686,2.1,4498,10
2016,7,7,12,29.4,46,767,3.1,4499,11
2016,7,7,13,30.6,45,730,2.1,4500,12
2016,7,7,14,31.7,44,650,1.5,4501,13
2016,7,7,15,31.7,41,574,2.1,4502,14
2016,7,7,16,32.2,40,458,4.1,4503,15
2016,7,7,17,32.2,38,438,3.1,4504,16
2016,7,7,18,31.1,39,345,1.5,4505,17
2016,7,7,19,27.8,53,200,0.0,4506,18
2016,7,7,20,25.0,66,74,1.5,4507,19
2016,7,7,21,23.4,72,9,0.8,4508,20
2016,7,7,22,21.7,79,0,0.0,4509,21
2016,7,7,23,21.7,79,0,0.0,4510,22
2016,7,7,24,18.9,93,0,1.5,4511,23
2016,7,8,1,19.4,90,0,2.1,4512,0
2016,7,8,2,18.9,93,0,1.5,4513,1
2016,7,8,3,20.6,84,0,2.1,4514,2
2016,7,8,4,20.0,87,0,2.1,4515,3
2016,7,8,5,20.0,87,0,2.1,4516,4
2016,7,8,6,21.0,83,9,2.1,4517,5
2016,7,8,7,21.7,84,32,0.0,4518,6
2016,7,8,8,20.6,96,86,2.1,4519,7
2016,7,8,9,21.4,93,205,2.1,4520,8
2016,7,8,10,22.2,91,314,2.1,4521,9
2016,7,8,11,25.0,77,318,2.1,4522,10
2016,7,8,12,27.8,67,403,3.1,4523,11
2016,7,8,13,28.9,61,628,3.6,4524,12
2016,7,8,14,30.0,55,711,3.6,4525,13
2016,7,8,15,30.6,51,638,4.6,4526,14
2016,7,8,16,30.0,55,559,4.3,4527,15
2016,7,8,17,29.4,59,433,4.1,4528,16
2016,7,8,18,28.3,63,271,2.1,4529,17
2016,7,8,19,26.7,69,144,2.1,4530,18
2016,7,8,20,24.4,74,54,0.0,4531,19
2016,7,8,21,21.1,87,8,0.0,4532,20
2016,7,8,22,19.4,93,0,0.0,4533,21
2016,7,8,23,18.9,93,0,0.0,4534,22
2016,7,8,24,18.3,97,0,0.0,4535,23
2016,7,9,1,18.3,93,0,1.5,4536,0
2016,7,9,2,18.3,97,0,2.1,4537,1
2016,7,9,3,17.8,96,0,1.5,4538,2
2016,7,9,4,17.8,96,0,2.6,4539,3
2016,7,9,5,17.2,97,0,0.0,4540,4
2016,7,9,6,18.0,94,38,2.6,4541,5
2016,7,9,7,20.6,90,146,2.1,4542,6
2016,7,9,8,25.0,71,282,1.5,4543,7
2016,7,9,9,26.7,67,398,3.1,4544,8
2016,7,9,10,27.8,58,485,2.6,4545,9
2016,7,9,11,26.7,64,551,3.1,4546,10
2016,7,9,12,28.9,53,581,2.6,4547,11
2016,7,9,13,28.3,53,505,1.5,4548,12
2016,7,9,14,28.9,57,548,4.1,4549,13
2016,7,9,15,28.3,57,534,3.6,4550,14
2016,7,9,16,22.8,66,288,7.7,4551,15
2016,7,9,17,23.9,70,187,2.1,4552,16
2016,7,9,18,25.0,84,195,2.1,4553,17
2016,7,9,19,24.4,82,139,2.1,4554,18
2016,7,9,20,22.8,87,52,2.6,4555,19
2016,7,9,21,21.7,90,7,2.1,4556,20
2016,7,9,22,21.1,90,0,2.6,4557,21
2016,7,9,23,20.6,93,0,1.5,4558,22
2016,7,9,24,20.0,93,0,2.1,4559,23
2016,7,10,1,20.0,96,0,2.6,4560,0
2016,7,10,2,21.1,93,0,2.1,4561,1
2016,7,10,3,21.7,90,0,2.6,4562,2
2016,7,10,4,21.7,90,0,0.0,4563,3
2016,7,10,5,21.1,97,0,2.6,4564,4
2016,7,10,6,22.0,94,13,3.1,4565,5
2016,7,10,7,22.8,90,41,2.1,4566,6
2016,7,10,8,22.8,90,77,3.1,4567,7
2016,7,10,9,25.0,71,131,4.1,4568,8
2016,7,10,10,26.7,87,296,4.6,4569,9
2016,7,10,11,27.2,80,551,3.1,4570,10
2016,7,10,12,27.8,49,692,5.7,4571,11
2016,7,10,13,25.6,52,693,7.7,4572,12
2016,7,10,14,22.2,48,690,4.1,4573,13
2016,7,10,15,23.3,48,636,2.1,4574,14
2016,7,10,16,26.7,54,526,4.1,4575,15
2016,7,10,17,26.1,50,384,6.2,4576,16
2016,7,10,18,25.6,56,266,3.1,4577,17
2016,7,10,19,23.9,50,173,6.7,4578,18
2016,7,10,20,21.7,59,58,6.2,4579,19
2016,7,10,21,21.1,63,8,3.1,4580,20
2016,7,10,22,20.0,68,0,3.6,4581,21
2016,7,10,23,19.4,73,0,2.1,4582,22
2016,7,10,24,19.0,75,0,2.6,4583,23
2016,7,11,1,18.1,79,0,2.8,4584,0
2016,7,11,2,17.7,82,0,2.5,4585,1
2016,7,11,3,17.4,83,0,2.3,4586,2
2016,7,11,4,17.5,86,0,1.3,4587,3
2016,7,11,5,16.8,92,0,2.5,4588,4
2016,7,11,6,16.9,94,20,2.4,4589,5
2016,7,11,7,19.5,93,59,1.0,4590,6
2016,7,11,8,16.7,96,109,3.6,4591,7
2016,7,11,9,17.0,94,170,4.1,4592,8
2016,7,11,10,17.8,93,240,5.1,4593,9
2016,7,11,11,17.2,87,310,7.2,4594,10
2016,7,11,12,17.8,87,373,6.7,4595,11
2016,7,11,13,18.0,83,451,5.1,4596,12
2016,7,11,14,17.2,66,501,5.7,4597,13
2016,7,11,15,17.8,78,503,5.1,4598,14
2016,7,11,16,19.4,73,462,4.6,4599,15
2016,7,11,17,20.0,54,375,3.1,4600,16
2016,7,11,18,20.6,68,302,2.6,4601,17
2016,7,11,19,20.0,68,197,1.5,4602,18
2016,7,11,20,16.7,64,67,2.1,4603,19
2016,7,11,21,14.4,65,8,2.1,4604,20
2016,7,11,22,17.2,75,0,0.0,4605,21
2016,7,11,23,12.2,97,0,1.5,4606,22
2016,7,11,24,12.8,96,0,2.1,4607,23
2016,7,12,1,11.7,96,0,2.1,4608,0
2016,7,12,2,14.3,100,0,2.1,4609,1
2016,7,12,3,13.8,100,0,1.5,4610,2
2016,7,12,4,11.0,100,0,2.1,4611,3
2016,7,12,5,11.0,100,0,2.1,4612,4
2016,7,12,6,11.0,100,41,1.5,4613,5
2016,7,12,7,16.1,90,147,0.0,4614,6
2016,7,12,8,18.9,78,291,0.0,4615,7
2016,7,12,9,18.9,78,446,0.0,4616,8
2016,7,12,10,21.1,66,598,0.0,4617,9
2016,7,12,11,21.7,63,725,2.6,4618,10
2016,7,12,12,22.2,57,820,2.6,4619,11
2016,7,12,13,25.0,52,879,3.6,4620,12
2016,7,12,14,25.0,52,838,3.6,4621,13
2016,7,12,15,25.6,47,755,4.1,4622,14
2016,7,12,16,26.7,33,679,1.5,4623,15
2016,7,12,17,25.6,37,544,2.1,4624,16
2016,7,12,18,25.0,37,377,2.1,4625,17
2016,7,12,19,23.9,50,216,0.0,4626,18
2016,7,12,20,17.8,58,78,1.5,4627,19
2016,7,12,21,17.8,73,9,2.6,4628,20
2016,7,12,22,16.1,81,0,2.6,4629,21
2016,7,12,23,13.9,87,0,1.5,4630,22
2016,7,12,24,14.4,87,0,1.5,4631,23
2016,7,13,1,13.3,93,0,0.0,4632,0
2016,7,13,2,13.9,89,0,2.1,4633,1
2016,7,13,3,13.3,74,0,2.1,4634,2
2016,7,13,4,13.9,89,0,2.6,4635,3
2016,7,13,5,13.3,90,0,2.1,4636,4
2016,7,13,6,14.0,88,39,2.6,4637,5
2016,7,13,7,19.4,76,158,1.5,4638,6
2016,7,13,8,21.7,66,329,2.0,4639,7
2016,7,13,9,23.3,62,507,2.6,4640,8
2016,7,13,10,25.6,56,665,3.1,4641,9
2016,7,13,11,28.3,44,790,3.6,4642,10
2016,7,13,12,30.0,39,875,4.1,4643,11
2016,7,13,13,30.0,37,856,4.1,4644,12
2016,7,13,14,29.4,40,720,1.5,4645,13
2016,7,13,15,31.1,36,585,2.6,4646,14
2016,7,13,16,31.1,36,475,2.1,4647,15
2016,7,13,17,30.6,37,320,3.1,4648,16
2016,7,13,18,28.9,43,201,4.1,4649,17
2016,7,13,19,28.3,46,114,3.6,4650,18
2016,7,13,20,26.6,52,31,3.3,4651,19
2016,7,13,21,25.0,58,4,3.1,4652,20
2016,7,13,22,23.9,51,0,3.6,4653,21
2016,7,13,23,23.9,66,0,3.6,4654,22
2016,7,13,24,23.9,66,0,4.1,4655,23
2016,7,14,1,22.8,73,0,4.1,4656,0
2016,7,14,2,22.2,76,0,5.1,4657,1
2016,7,14,3,21.7,79,0,4.1,4658,2
2016,7,14,4,21.1,81,0,4.1,4659,3
2016,7,14,5,21.1,81,0,3.6,4660,4
2016,7,14,6,22.0,78,37,3.6,4661,5
2016,7,14,7,23.8,73,151,3.3,4662,6
2016,7,14,8,25.6,69,317,3.1,4663,7
2016,7,14,9,27.8,65,483,3.6,4664,8
2016,7,14,10,29.4,59,637,4.6,4665,9
2016,7,14,11,29.4,57,705,5.1,4666,10
2016,7,14,12,30.6,53,721,5.7,4667,11
2016,7,14,13,31.1,52,777,5.1,4668,12
2016,7,14,14,32.2,50,788,4.6,4669,13
2016,7,14,15,31.1,54,719,5.1,4670,14
2016,7,14,16,31.1,52,622,4.1,4671,15
2016,7,14,17,30.0,55,470,6.7,4672,16
2016,7,14,18,22.0,51,285,2.1,4673,17
2016,7,14,19,23.9,55,147,2.6,4674,18
2016,7,14,20,23.3,58,51,2.6,4675,19
2016,7,14,21,23.3,60,6,3.1,4676,20
2016,7,14,22,23.9,82,0,5.1,4677,21
2016,7,14,23,23.3,85,0,4.1,4678,22
2016,7,14,24,22.8,87,0,4.6,4679,23
2016,7,15,1,22.2,93,0,4.6,4680,0
2016,7,15,2,21.7,93,0,4.6,4681,1
2016,7,15,3,22.2,91,0,4.1,4682,2
2016,7,15,4,22.2,91,0,6.2,4683,3
2016,7,15,5,22.2,91,0,4.1,4684,4
2016,7,15,6,22.0,94,27,4.6,4685,5
2016,7,15,7,24.4,85,78,5.1,4686,6
2016,7,15,8,26.7,71,113,4.1,4687,7
2016,7,15,9,27.8,65,221,5.1,4688,8
2016,7,15,10,28.3,59,401,5.7,4689,9
2016,7,15,11,25.6,60,526,4.1,4690,10
2016,7,15,12,22.0,62,489,3.6,4691,11
2016,7,15,13,27.8,65,323,5.1,4692,12
2016,7,15,14,29.4,91,490,7.2,4693,13
2016,7,15,15,30.0,83,740,5.9,4694,14
2016,7,15,16,30.6,62,697,4.6,4695,15
2016,7,15,17,30.6,45,533,4.6,4696,16
2016,7,15,18,30.0,48,317,5.1,4697,17
2016,7,15,19,29.4,48,165,5.1,4698,18
2016,7,15,20,26.7,56,59,3.1,4699,19
2016,7,15,21,27.2,53,5,3.1,4700,20
2016,7,15,22,25.0,62,0,4.1,4701,21
2016,7,15,23,20.6,81,0,2.1,4702,22
2016,7,15,24,18.9,87,0,0.0,4703,23
2016,7,16,1,18.3,93,0,2.1,4704,0
2016,7,16,2,18.3,93,0,1.5,4705,1
2016,7,16,3,17.2,97,0,1.5,4706,2
2016,7,16,4,17.8,93,0,0.0,4707,3
2016,7,16,5,17.2,97,0,1.5,4708,4
2016,7,16,6,18.0,94,36,1.5,4709,5
2016,7,16,7,22.2,82,151,0.0,4710,6
2016,7,16,8,24.4,67,317,2.6,4711,7
2016,7,16,9,25.6,62,483,3.1,4712,8
2016,7,16,10,26.1,60,573,3.1,4713,9
2016,7,16,11,27.2,53,614,3.1,4714,10
2016,7,16,12,27.2,54,615,3.1,4715,11
2016,7,16,13,30.0,43,617,7.2,4716,12
2016,7,16,14,24.0,48,679,7.7,4717,13
2016,7,16,15,27.2,56,670,4.6,4718,14
2016,7,16,16,28.0,50,554,5.7,4719,15
2016,7,16,17,28.9,44,432,6.7,4720,16
2016,7,16,18,28.3,41,322,7.2,4721,17
2016,7,16,19,26.1,44,189,7.2,4722,18
2016,7,16,20,23.3,52,65,4.6,4723,19
2016,7,16,21,21.7,55,7,4.1,4724,20
2016,7,16,22,20.0,73,0,2.6,4725,21
2016,7,16,23,16.1,87,0,0.0,4726,22
2016,7,16,24,20.1,93,0,0.0,4727,23
2016,7,17,1,19.3,77,0,1.5,4728,0
2016,7,17,2,14.4,97,0,0.0,4729,1
2016,7,17,3,15.0,93,0,1.5,4730,2
2016,7,17,4,13.3,97,0,0.0,4731,3
2016,7,17,5,13.9,96,0,0.0,4732,4
2016,7,17,6,14.0,94,34,1.5,4733,5
2016,7,17,7,18.3,81,138,0.0,4734,6
2016,7,17,8,19.4,79,281,2.6,4735,7
2016,7,17,9,20.0,76,388,1.5,4736,8
2016,7,17,10,21.1,69,469,1.8,4737,9
2016,7,17,11,22.2,64,481,2.1,4738,10
2016,7,17,12,24.4,58,480,1.5,4739,11
2016,7,17,13,25.0,56,533,0.0,4740,12
2016,7,17,14,24.4,58,569,3.1,4741,13
2016,7,17,15,25.6,54,523,2.1,4742,14
2016,7,17,16,26.1,52,435,3.1,4743,15
2016,7,17,17,26.1,47,359,2.1,4744,16
2016,7,17,18,24.4,58,256,4.1,4745,17
2016,7,17,19,22.8,71,139,3.1,4746,18
2016,7,17,20,21.1,64,43,3.1,4747,19
2016,7,17,21,19.4,64,5,3.6,4748,20
2016,7,17,22,17.8,75,0,2.6,4749,21
2016,7,17,23,17.8,93,0,2.1,4750,22
2016,7,17,24,17.0,94,0,0.0,4751,23
2016,7,18,1,16.1,97,0,0.0,4752,0
2016,7,18,2,16.0,94,0,2.1,4753,1
2016,7,18,3,16.1,97,0,0.0,4754,2
2016,7,18,4,14.4,100,0,0.0,4755,3
2016,7,18,5,14.0,94,0,0.0,4756,4
2016,7,18,6,13.0,100,0,0.0,4757,5
2016,7,18,7,17.0,94,138,0.0,4758,6
2016,7,18,8,18.3,87,299,0.0,4759,7
2016,7,18,9,21.1,89,487,1.5,4760,8
2016,7,18,10,22.2,61,666,2.8,4761,9
2016,7,18,11,23.9,50,784,4.1,4762,10
2016,7,18,12,25.0,47,754,2.6,4763,11
2016,7,18,13,27.2,44,599,3.6,4764,12
2016,7,18,14,26.7,45,484,1.5,4765,13
2016,7,18,15,27.8,42,469,2.1,4766,14
2016,7,18,16,28.9,40,525,2.1,4767,15
2016,7,18,17,27.8,40,526,2.6,4768,16
2016,7,18,18,28.3,40,395,1.5,4769,17
2016,7,18,19,26.1,52,210,0.0,4770,18
2016,7,18,20,20.6,73,63,1.5,4771,19
2016,7,18,21,18.3,78,6,2.1,4772,20
2016,7,18,22,20.5,64,0,2.6,4773,21
2016,7,18,23,22.8,53,0,3.1,4774,22
2016,7,18,24,21.7,59,0,2.6,4775,23
2016,7,19,1,21.7,61,0,2.6,4776,0
2016,7,19,2,21.7,63,0,1.5,4777,1
2016,7,19,3,21.1,66,0,0.8,4778,2
2016,7,19,4,19.4,73,0,0.0,4779,3
2016,7,19,5,21.1,73,0,3.1,4780,4
2016,7,19,6,23.0,69,0,2.6,4781,5
2016,7,19,7,23.3,69,104,3.6,4782,6
2016,7,19,8,23.5,71,231,3.3,4783,7
2016,7,19,9,23.7,73,365,2.9,4784,8
2016,7,19,10,23.9,76,497,2.6,4785,9
2016,7,19,11,23.0,58,482,2.6,4786,10
2016,7,19,12,22.0,83,389,2.6,4787,11
2016,7,19,13,25.0,77,401,5.7,4788,12
2016,7,19,14,27.2,69,423,5.1,4789,13
2016,7,19,15,24.4,82,480,4.1,4790,14
2016,7,19,16,25.0,84,519,5.1,4791,15
2016,7,19,17,27.0,62,466,5.7,4792,16
2016,7,19,18,24.4,71,347,2.1,4793,17
2016,7,19,19,23.3,76,179,1.5,4794,18
2016,7,19,20,22.8,63,56,3.1,4795,19
2016,7,19,21,22.8,68,6,4.6,4796,20
2016,7,19,22,20.6,73,0,3.1,4797,21
2016,7,19,23,18.9,73,0,3.1,4798,22
2016,7,19,24,20.1,57,0,0.0,4799,23
2016,7,20,1,15.6,58,0,3.1,4800,0
2016,7,20,2,16.1,58,0,2.1,4801,1
2016,7,20,3,16.7,58,0,4.1,4802,2
2016,7,20,4,15.0,64,0,3.6,4803,3
2016,7,20,5,15.0,82,0,2.6,4804,4
2016,7,20,6,16.0,62,0,2.1,4805,5
2016,7,20,7,17.8,78,151,3.6,4806,6
2016,7,20,8,18.3,78,317,4.1,4807,7
2016,7,20,9,19.4,70,469,3.6,4808,8
2016,7,20,10,21.7,55,596,5.7,4809,9
2016,7,20,11,23.3,48,689,3.6,4810,10
2016,7,20,12,23.9,43,771,6.2,4811,11
2016,7,20,13,25.0,40,722,6.2,4812,12
2016,7,20,14,24.4,43,613,5.1,4813,13
2016,7,20,15,23.9,45,506,5.1,4814,14
2016,7,20,16,23.9,41,439,6.7,4815,15
2016,7,20,17,23.3,43,416,5.1,4816,16
2016,7,20,18,22.8,44,308,7.2,4817,17
2016,7,20,19,20.6,57,189,3.1,4818,18
2016,7,20,20,17.8,48,69,1.5,4819,19
2016,7,20,21,19.6,49,6,0.0,4820,20
2016,7,20,22,13.3,65,0,0.0,4821,21
2016,7,20,23,12.2,90,0,2.6,4822,22
2016,7,20,24,11.7,93,0,2.6,4823,23
2016,7,21,1,11.1,93,0,2.6,4824,0
2016,7,21,2,11.1,93,0,2.6,4825,1
2016,7,21,3,10.6,92,0,2.1,4826,2
2016,7,21,4,10.0,93,0,2.1,4827,3
2016,7,21,5,10.0,96,0,2.6,4828,4
2016,7,21,6,11.0,68,0,2.6,4829,5
2016,7,21,7,15.0,81,151,0.0,4830,6
2016,7,21,8,18.9,65,328,2.6,4831,7
2016,7,21,9,20.6,59,513,2.1,4832,8
2016,7,21,10,22.8,44,681,4.1,4833,9
2016,7,21,11,23.0,47,815,4.6,4834,10
2016,7,21,12,23.9,41,901,5.1,4835,11
2016,7,21,13,24.4,39,936,0.0,4836,12
2016,7,21,14,25.6,37,870,4.1,4837,13
2016,7,21,15,26.7,36,688,4.6,4838,14
2016,7,21,16,26.7,36,602,5.7,4839,15
2016,7,21,17,26.1,38,554,2.6,4840,16
2016,7,21,18,25.6,39,391,1.5,4841,17
2016,7,21,19,23.3,50,214,1.5,4842,18
2016,7,21,20,17.8,51,70,1.5,4843,19
2016,7,21,21,21.1,50,6,0.0,4844,20
2016,7,21,22,18.6,64,0,0.0,4845,21
2016,7,21,23,18.3,69,0,2.1,4846,22
2016,7,21,24,13.3,71,0,2.6,4847,23
2016,7,22,1,12.8,89,0,2.6,4848,0
2016,7,22,2,12.2,93,0,2.6,4849,1
2016,7,22,3,12.2,90,0,3.6,4850,2
2016,7,22,4,11.7,93,0,2.6,4851,3
2016,7,22,5,11.7,93,0,3.6,4852,4
2016,7,22,6,12.0,94,0,3.1,4853,5
2016,7,22,7,17.2,72,149,1.5,4854,6
2016,7,22,8,21.7,59,324,0.0,4855,7
2016,7,22,9,24.4,68,506,0.0,4856,8
2016,7,22,10,26.7,50,673,0.0,4857,9
2016,7,22,11,28.3,31,809,2.6,4858,10
2016,7,22,12,28.9,31,899,2.3,4859,11
2016,7,22,13,29.4,31,937,2.1,4860,12
2016,7,22,14,31.1,27,922,2.6,4861,13
2016,7,22,15,32.2,25,849,3.1,4862,14
2016,7,22,16,32.8,34,722,5.7,4863,15
2016,7,22,17,31.7,32,559,5.1,4864,16
2016,7,22,18,30.6,27,378,2.6,4865,17
2016,7,22,19,28.6,32,196,2.0,4866,18
2016,7,22,20,26.7,38,58,1.5,4867,19
2016,7,22,21,19.4,47,5,2.1,4868,20
2016,7,22,22,22.2,51,0,2.1,4869,21
2016,7,22,23,21.1,55,0,2.1,4870,22
2016,7,22,24,22.8,53,0,3.1,4871,23
2016,7,23,1,24.4,52,0,2.6,4872,0
2016,7,23,2,23.3,53,0,3.6,4873,1
2016,7,23,3,24.4,56,0,3.1,4874,2
2016,7,23,4,24.4,60,0,3.1,4875,3
2016,7,23,5,24.4,64,0,3.1,4876,4
2016,7,23,6,24.0,69,0,3.1,4877,5
2016,7,23,7,26.1,65,120,4.1,4878,6
2016,7,23,8,26.7,62,249,3.1,4879,7
2016,7,23,9,27.8,63,300,5.1,4880,8
2016,7,23,10,27.2,65,337,4.6,4881,9
2016,7,23,11,28.9,61,532,3.6,4882,10
2016,7,23,12,29.4,59,755,4.6,4883,11
2016,7,23,13,31.1,52,868,4.6,4884,12
2016,7,23,14,32.8,47,862,6.7,4885,13
2016,7,23,15,33.3,44,799,6.2,4886,14
2016,7,23,16,32.8,41,689,7.7,4887,15
2016,7,23,17,32.2,32,522,8.2,4888,16
2016,7,23,18,30.6,46,361,6.2,4889,17
2016,7,23,19,28.9,51,199,4.6,4890,18
2016,7,23,20,27.2,56,64,3.6,4891,19
2016,7,23,21,25.6,52,5,3.6,4892,20
2016,7,23,22,26.1,65,0,5.1,4893,21
2016,7,23,23,25.0,69,0,5.1,4894,22
2016,7,23,24,23.9,71,0,3.1,4895,23
2016,7,24,1,22.2,76,0,4.1,4896,0
2016,7,24,2,21.7,76,0,2.6,4897,1
2016,7,24,3,20.0,81,0,2.6,4898,2
2016,7,24,4,18.9,84,0,2.1,4899,3
2016,7,24,5,19.4,79,0,2.1,4900,4
2016,7,24,6,21.0,73,0,1.5,4901,5
2016,7,24,7,23.9,62,144,3.3,4902,6
2016,7,24,8,25.6,50,317,5.1,4903,7
2016,7,24,9,27.8,61,499,5.7,4904,8
2016,7,24,10,29.4,51,666,7.7,4905,9
2016,7,24,11,30.0,37,800,7.2,4906,10
2016,7,24,12,30.0,38,887,9.3,4907,11
2016,7,24,13,31.1,35,887,7.2,4908,12
2016,7,24,14,31.7,33,768,7.7,4909,13
2016,7,24,15,31.1,36,664,7.2,4910,14
2016,7,24,16,30.6,31,644,7.2,4911,15
2016,7,24,17,30.0,40,563,5.7,4912,16
2016,7,24,18,28.9,33,392,5.7,4913,17
2016,7,24,19,27.2,42,209,3.1,4914,18
2016,7,24,20,23.3,38,65,1.5,4915,19
2016,7,24,21,19.4,39,5,0.0,4916,20
2016,7,24,22,17.8,50,0,0.0,4917,21
2016,7,24,23,17.2,60,0,2.1,4918,22
2016,7,24,24,21.7,63,0,3.1,4919,23
2016,7,25,1,18.3,78,0,2.1,4920,0
2016,7,25,2,16.1,87,0,1.5,4921,1
2016,7,25,3,14.4,93,0,2.6,4922,2
2016,7,25,4,15.6,90,0,2.1,4923,3
2016,7,25,5,15.0,93,0,2.1,4924,4
2016,7,25,6,15.0,71,0,2.1,4925,5
2016,7,25,7,18.9,81,110,1.5,4926,6
2016,7,25,8,23.3,64,235,0.0,4927,7
2016,7,25,9,25.6,73,363,0.0,4928,8
2016,7,25,10,26.7,49,515,2.1,4929,9
2016,7,25,11,28.3,43,668,2.6,4930,10
2016,7,25,12,28.9,40,748,3.1,4931,11
2016,7,25,13,30.6,37,669,4.1,4932,12
2016,7,25,14,30.6,36,723,3.8,4933,13
2016,7,25,15,31.1,36,816,3.6,4934,14
